Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
1167719235,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Drew Brees (10981166),Dalvin Cook (10981271),Melvin Gordon III (10981265),Ted Ginn Jr. (10981673),DeSean Jackson (10981665),Michael Thomas (10981601),Rob Gronkowski (10982169),O.J. Howard (10982203),Vikings (10982484),,RB,Alvin Kamara (10981257),Alvin Kamara,10981257,RB/FLEX,8500,TB@NO 09/09/2018 01:00PM ET,NO,19.9
1167719236,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Drew Brees (10981166),James Conner (10981319),Melvin Gordon III (10981265),A.J. Green (10981605),Tre'Quan Smith (10981753),Michael Thomas (10981601),Benjamin Watson (10982201),Mike Evans (10981613),Steelers (10982485),,WR,DeAndre Hopkins (10981599),DeAndre Hopkins,10981599,WR/FLEX,8300,HOU@NE 09/09/2018 01:00PM ET,HOU,21.72
1167719237,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Drew Brees (10981166),Saquon Barkley (10981267),Christian McCaffrey (10981269),Mike Evans (10981613),Larry Fitzgerald (10981615),Michael Thomas (10981601),O.J. Howard (10982203),Benjamin Watson (10982201),Giants (10982494),,WR,Michael Thomas (10981601),Michael Thomas,10981601,WR/FLEX,7800,TB@NO 09/09/2018 01:00PM ET,NO,17.56
1167719238,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Drew Brees (10981166),Alex Collins (10981283),Christian McCaffrey (10981269),Stefon Diggs (10981619),Tre'Quan Smith (10981753),Michael Thomas (10981601),Benjamin Watson (10982201),Mike Evans (10981613),Ravens (10982481),,RB,Ezekiel Elliott (10981259),Ezekiel Elliott,10981259,RB/FLEX,7700,DAL@CAR 09/09/2018 04:25PM ET,DAL,21.92
1167719239,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Drew Brees (10981166),Alex Collins (10981283),Dalvin Cook (10981271),Mike Evans (10981613),Ted Ginn Jr. (10981673),Michael Thomas (10981601),Cameron Brate (10982205),Demaryius Thomas (10981631),Ravens (10982481),,WR,Keenan Allen (10981603),Keenan Allen,10981603,WR/FLEX,7500,KC@LAC 09/09/2018 04:05PM ET,LAC,19.08
1167719240,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Drew Brees (10981166),Alex Collins (10981283),Kenyan Drake (10981277),Antonio Brown (10981597),Mike Evans (10981613),Michael Thomas (10981601),O.J. Howard (10982203),Benjamin Watson (10982201),Dolphins (10982497),,WR,A.J. Green (10981605),A.J. Green,10981605,WR/FLEX,7300,CIN@IND 09/09/2018 01:00PM ET,CIN,14.86
1167719241,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Deshaun Watson (10981167),Royce Freeman (10981323),David Johnson (10981255),Jamison Crowder (10981651),Phillip Dorsett (10981715),DeAndre Hopkins (10981599),Ryan Griffin (10982217),Rob Gronkowski (10982169),Broncos (10982486),,QB,Tom Brady (10981164),Tom Brady,10981164,QB,7200,HOU@NE 09/09/2018 01:00PM ET,NE,20.73
1167719242,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Deshaun Watson (10981167),James Conner (10981319),Alvin Kamara (10981257),Phillip Dorsett (10981715),Will Fuller V (10981645),DeAndre Hopkins (10981599),Ryan Griffin (10982217),Melvin Gordon III (10981265),Saints (10982483),,RB,Leonard Fournette (10981261),Leonard Fournette,10981261,RB/FLEX,7100,JAX@NYG 09/09/2018 01:00PM ET,JAX,19.24
1167719243,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Deshaun Watson (10981167),Kenyan Drake (10981277),Alvin Kamara (10981257),DeAndre Hopkins (10981599),Cordarrelle Patterson (10981755),Emmanuel Sanders (10981649),Ryan Griffin (10982217),Rob Gronkowski (10982169),Dolphins (10982497),,WR,Odell Beckham Jr. (10981607),Odell Beckham Jr.,10981607,WR/FLEX,7000,JAX@NYG 09/09/2018 01:00PM ET,NYG,18.5
1167719244,NFL $2M Play-Action [$200K to 1st],58152831,$3 ,Deshaun Watson (10981167),Kareem Hunt (10981263),Christian McCaffrey (10981269),Phillip Dorsett (10981715),DeAndre Hopkins (10981599),Michael Thomas (10981601),Ryan Griffin (10982217),Will Fuller V (10981645),Chiefs (10982500),,TE,Rob Gronkowski (10982169),Rob Gronkowski,10982169,TE/FLEX,6900,HOU@NE 09/09/2018 01:00PM ET,NE,16.22
1152305750,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Patrick Mahomes (10981174),Saquon Barkley (10981267),James Conner (10981319),Keenan Allen (10981603),Sammy Watkins (10981643),Tyrell Williams (10981681),Rob Gronkowski (10982169),Tyreek Hill (10981617),Giants (10982494),,WR,Adam Thielen (10981609),Adam Thielen,10981609,WR/FLEX,6900,SF@MIN 09/09/2018 01:00PM ET,MIN,15.16
1160353812,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Patrick Mahomes (10981174),Royce Freeman (10981323),Alvin Kamara (10981257),Keenan Allen (10981603),Sammy Watkins (10981643),Tyrell Williams (10981681),Jordan Reed (10982181),Tyreek Hill (10981617),Saints (10982483),,RB,Kareem Hunt (10981263),Kareem Hunt,10981263,RB/FLEX,6900,KC@LAC 09/09/2018 04:05PM ET,KC,19.29
1160986138,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Rex Burkhead (10981337),Alvin Kamara (10981257),Antonio Brown (10981597),Josh Gordon (10981629),Rashard Higgins (10982017),Jack Doyle (10982185),JuJu Smith-Schuster (10981627),Saints (10982483),,QB,Cam Newton (10981165),Cam Newton,10981165,QB,6900,DAL@CAR 09/09/2018 04:25PM ET,CAR,20.66
1160986228,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Alex Collins (10981283),Melvin Gordon III (10981265),Antonio Brown (10981597),Josh Gordon (10981629),Rashard Higgins (10982017),Delanie Walker (10982175),JuJu Smith-Schuster (10981627),Chargers (10982491),,QB,Drew Brees (10981166),Drew Brees,10981166,QB,6800,TB@NO 09/09/2018 01:00PM ET,NO,18.13
1160986229,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Alex Collins (10981283),Christian McCaffrey (10981269),Antonio Brown (10981597),JuJu Smith-Schuster (10981627),James Washington (10981691),Jack Doyle (10982185),Jarvis Landry (10981635),Ravens (10982481),,WR,T.Y. Hilton (10981611),T.Y. Hilton,10981611,WR/FLEX,6800,CIN@IND 09/09/2018 01:00PM ET,IND,11.79
1160986230,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Alvin Kamara (10981257),James White (10981359),Antonio Brown (10981597),JuJu Smith-Schuster (10981627),James Washington (10981691),Austin Seferian-Jenkins (10982197),Jarvis Landry (10981635),Saints (10982483),,RB,Melvin Gordon III (10981265),Melvin Gordon III,10981265,RB/FLEX,6800,KC@LAC 09/09/2018 04:05PM ET,LAC,18.38
1160986231,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Royce Freeman (10981323),Kareem Hunt (10981263),Antonio Brown (10981597),Josh Gordon (10981629),James Washington (10981691),Greg Olsen (10982173),JuJu Smith-Schuster (10981627),Chiefs (10982500),,RB,Saquon Barkley (10981267),Saquon Barkley,10981267,RB/FLEX,6700,JAX@NYG 09/09/2018 01:00PM ET,NYG,0
1160986232,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Melvin Gordon III (10981265),Derrick Henry (10981285),Antonio Brown (10981597),Josh Gordon (10981629),James Washington (10981691),Jordan Reed (10982181),JuJu Smith-Schuster (10981627),Titans (10982490),,WR,Mike Evans (10981613),Mike Evans,10981613,WR/FLEX,6700,TB@NO 09/09/2018 01:00PM ET,TB,13.74
1160986233,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Melvin Gordon III (10981265),Christian McCaffrey (10981269),Antonio Brown (10981597),Antonio Callaway (10981801),A.J. Green (10981605),Jesse James (10982231),Jarvis Landry (10981635),Chargers (10982491),,QB,Deshaun Watson (10981167),Deshaun Watson,10981167,QB,6700,HOU@NE 09/09/2018 01:00PM ET,HOU,26.27
1160986234,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Alex Collins (10981283),Alvin Kamara (10981257),Antonio Brown (10981597),Antonio Callaway (10981801),Corey Davis (10981633),Jesse James (10982231),Jarvis Landry (10981635),Ravens (10982481),,QB,Ben Roethlisberger (10981168),Ben Roethlisberger,10981168,QB,6600,PIT@CLE 09/09/2018 01:00PM ET,PIT,20.57
1160986235,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ryan Fitzpatrick (10981186),Saquon Barkley (10981267),James Conner (10981319),Mike Evans (10981613),Chris Godwin (10981685),Michael Thomas (10981601),Cameron Brate (10982205),David Johnson (10981255),Steelers (10982485),,WR,Larry Fitzgerald (10981615),Larry Fitzgerald,10981615,WR/FLEX,6600,WAS@ARI 09/09/2018 04:25PM ET,ARI,17.15
1160986236,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ryan Fitzpatrick (10981186),Melvin Gordon III (10981265),Christian McCaffrey (10981269),Chris Godwin (10981685),A.J. Green (10981605),Michael Thomas (10981601),Cameron Brate (10982205),Mike Evans (10981613),Chargers (10982491),,QB,Kirk Cousins (10981169),Kirk Cousins,10981169,QB,6500,SF@MIN 09/09/2018 01:00PM ET,MIN,19.41
1160986237,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Jimmy Garoppolo (10981176),James Conner (10981319),Alvin Kamara (10981257),Pierre Garcon (10981655),Marquise Goodwin (10981663),Adam Thielen (10981609),Kyle Rudolph (10982179),Melvin Gordon III (10981265),Saints (10982483),,WR,Tyreek Hill (10981617),Tyreek Hill,10981617,WR/FLEX,6500,KC@LAC 09/09/2018 04:05PM ET,KC,17.21
1160986238,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Jimmy Garoppolo (10981176),Alex Collins (10981283),Lamar Miller (10981287),Pierre Garcon (10981655),Marquise Goodwin (10981663),Adam Thielen (10981609),Kyle Rudolph (10982179),David Johnson (10981255),Ravens (10982481),,QB,Philip Rivers (10981170),Philip Rivers,10981170,QB,6400,KC@LAC 09/09/2018 04:05PM ET,LAC,18.71
1160986239,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Andy Dalton (10981175),James Conner (10981319),Alvin Kamara (10981257),Tyler Boyd (10981799),A.J. Green (10981605),T.Y. Hilton (10981611),Jack Doyle (10982185),Melvin Gordon III (10981265),Saints (10982483),,TE,Travis Kelce (10982171),Travis Kelce,10982171,TE/FLEX,6400,KC@LAC 09/09/2018 04:05PM ET,KC,16.44
1160986240,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Andy Dalton (10981175),Kareem Hunt (10981263),Christian McCaffrey (10981269),Tyler Boyd (10981799),A.J. Green (10981605),Michael Thomas (10981601),Jack Doyle (10982185),T.Y. Hilton (10981611),Chiefs (10982500),,RB,Christian McCaffrey (10981269),Christian McCaffrey,10981269,RB/FLEX,6400,DAL@CAR 09/09/2018 04:25PM ET,CAR,15.25
1160986241,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Deshaun Watson (10981167),James Conner (10981319),Alvin Kamara (10981257),Phillip Dorsett (10981715),Will Fuller V (10981645),DeAndre Hopkins (10981599),Ryan Griffin (10982217),Melvin Gordon III (10981265),Saints (10982483),,WR,Stefon Diggs (10981619),Stefon Diggs,10981619,WR/FLEX,6300,SF@MIN 09/09/2018 01:00PM ET,MIN,15.31
1160986242,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Deshaun Watson (10981167),Kareem Hunt (10981263),Christian McCaffrey (10981269),Phillip Dorsett (10981715),DeAndre Hopkins (10981599),Michael Thomas (10981601),Ryan Griffin (10982217),Will Fuller V (10981645),Chiefs (10982500),,QB,Marcus Mariota (10981171),Marcus Mariota,10981171,QB,6300,TEN@MIA 09/09/2018 01:00PM ET,TEN,16.57
1160986243,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),Saquon Barkley (10981267),James Conner (10981319),Ted Ginn Jr. (10981673),DeSean Jackson (10981665),Michael Thomas (10981601),Benjamin Watson (10982201),David Johnson (10981255),Steelers (10982485),,RB,Dalvin Cook (10981271),Dalvin Cook,10981271,RB/FLEX,6200,SF@MIN 09/09/2018 01:00PM ET,MIN,17.35
1160986244,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),Melvin Gordon III (10981265),Christian McCaffrey (10981269),Ted Ginn Jr. (10981673),A.J. Green (10981605),DeSean Jackson (10981665),Benjamin Watson (10982201),Michael Thomas (10981601),Chargers (10982491),,QB,Russell Wilson (10981172),Russell Wilson,10981172,QB,6200,SEA@DEN 09/09/2018 04:25PM ET,SEA,23.18
1160986245,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),Alex Collins (10981283),Lamar Miller (10981287),Ted Ginn Jr. (10981673),DeSean Jackson (10981665),Michael Thomas (10981601),O.J. Howard (10982203),David Johnson (10981255),Ravens (10982481),,WR,Doug Baldwin (10981621),Doug Baldwin,10981621,WR/FLEX,6200,SEA@DEN 09/09/2018 04:25PM ET,SEA,14.33
1160986246,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),Dalvin Cook (10981271),Melvin Gordon III (10981265),Ted Ginn Jr. (10981673),DeSean Jackson (10981665),Michael Thomas (10981601),Rob Gronkowski (10982169),O.J. Howard (10982203),Vikings (10982484),,WR,Chris Hogan (10981623),Chris Hogan,10981623,WR/FLEX,6100,HOU@NE 09/09/2018 01:00PM ET,NE,11
1160986247,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ryan Fitzpatrick (10981186),Alex Collins (10981283),David Johnson (10981255),Mike Evans (10981613),Chris Godwin (10981685),Michael Thomas (10981601),O.J. Howard (10982203),Emmanuel Sanders (10981649),Ravens (10982481),,QB,Andrew Luck (10981173),Andrew Luck,10981173,QB,6100,CIN@IND 09/09/2018 01:00PM ET,IND,0
1160986248,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ryan Fitzpatrick (10981186),Dalvin Cook (10981271),Melvin Gordon III (10981265),Chris Godwin (10981685),T.Y. Hilton (10981611),Michael Thomas (10981601),O.J. Howard (10982203),Mike Evans (10981613),Vikings (10982484),,RB,Joe Mixon (10981273),Joe Mixon,10981273,RB/FLEX,6100,CIN@IND 09/09/2018 01:00PM ET,CIN,10.45
1160986249,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Alex Collins (10981283),David Johnson (10981255),Antonio Brown (10981597),Josh Gordon (10981629),Rashard Higgins (10982017),Jesse James (10982231),Emmanuel Sanders (10981649),Ravens (10982481),,RB,LeSean McCoy (10981275),LeSean McCoy,10981275,RB/FLEX,6000,BUF@BAL 09/09/2018 01:00PM ET,BUF,17.32
1160986250,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Saquon Barkley (10981267),Dalvin Cook (10981271),Antonio Brown (10981597),Rashard Higgins (10982017),Michael Thomas (10981601),Jesse James (10982231),Josh Gordon (10981629),Giants (10982494),,WR,Julian Edelman (10981625),Julian Edelman,10981625,WR/FLEX,6000,HOU@NE 09/09/2018 01:00PM ET,NE,0
1160986251,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),David Johnson (10981255),LeSean McCoy (10981275),DeSean Jackson (10981665),Jarvis Landry (10981635),Cameron Meredith (10981671),Benjamin Watson (10982201),Michael Thomas (10981601),Bills (10982489),,QB,Patrick Mahomes (10981174),Patrick Mahomes,10981174,QB,6000,KC@LAC 09/09/2018 04:05PM ET,KC,11.36
1160986252,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),Alex Collins (10981283),Leonard Fournette (10981261),DeSean Jackson (10981665),Cameron Meredith (10981671),Michael Thomas (10981601),Benjamin Watson (10982201),Melvin Gordon III (10981265),Ravens (10982481),,RB,Kenyan Drake (10981277),Kenyan Drake,10981277,RB/FLEX,5900,TEN@MIA 09/09/2018 01:00PM ET,MIA,9.39
1160986253,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),James Conner (10981319),Ezekiel Elliott (10981259),DeSean Jackson (10981665),Cameron Meredith (10981671),Michael Thomas (10981601),O.J. Howard (10982203),David Johnson (10981255),Cowboys (10982499),,WR,JuJu Smith-Schuster (10981627),JuJu Smith-Schuster,10981627,WR/FLEX,5900,PIT@CLE 09/09/2018 01:00PM ET,PIT,14.41
1160986254,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Drew Brees (10981166),Saquon Barkley (10981267),Kareem Hunt (10981263),A.J. Green (10981605),DeSean Jackson (10981665),Cameron Meredith (10981671),O.J. Howard (10982203),Michael Thomas (10981601),Chiefs (10982500),,RB,Jerick McKinnon (10981279),Jerick McKinnon,10981279,RB/FLEX,5800,SF@MIN 09/09/2018 01:00PM ET,SF,12.21
1160986255,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Saquon Barkley (10981267),Kareem Hunt (10981263),Antonio Brown (10981597),A.J. Green (10981605),Rashard Higgins (10982017),Jesse James (10982231),JuJu Smith-Schuster (10981627),Chiefs (10982500),,QB,Andy Dalton (10981175),Andy Dalton,10981175,QB,5800,CIN@IND 09/09/2018 01:00PM ET,CIN,14.36
1160986256,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Alvin Kamara (10981257),LeSean McCoy (10981275),Antonio Brown (10981597),Rashard Higgins (10982017),JuJu Smith-Schuster (10981627),Jesse James (10982231),Demaryius Thomas (10981631),Bills (10982489),,WR,Josh Gordon (10981629),Josh Gordon,10981629,WR/FLEX,5800,PIT@CLE 09/09/2018 01:00PM ET,CLE,12.1
1160986257,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Andy Dalton (10981175),James Conner (10981319),Christian McCaffrey (10981269),A.J. Green (10981605),T.Y. Hilton (10981611),Chester Rogers (10981757),Tyler Eifert (10982189),David Johnson (10981255),Steelers (10982485),,RB,Mark Ingram (10981281),Mark Ingram,10981281,RB/FLEX,5700,TB@NO 09/09/2018 01:00PM ET,NO,16.74
1160986258,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Andy Dalton (10981175),Alex Collins (10981283),Alvin Kamara (10981257),A.J. Green (10981605),Jarvis Landry (10981635),Chester Rogers (10981757),Tyler Eifert (10982189),T.Y. Hilton (10981611),Saints (10982483),,QB,Jimmy Garoppolo (10981176),Jimmy Garoppolo,10981176,QB,5700,SF@MIN 09/09/2018 01:00PM ET,SF,16.48
1160986259,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Kirk Cousins (10981169),James Conner (10981319),Christian McCaffrey (10981269),Stefon Diggs (10981619),Pierre Garcon (10981655),Marquise Goodwin (10981663),Kyle Rudolph (10982179),David Johnson (10981255),Steelers (10982485),,WR,Demaryius Thomas (10981631),Demaryius Thomas,10981631,WR/FLEX,5700,SEA@DEN 09/09/2018 04:25PM ET,DEN,13.12
1160986260,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Kirk Cousins (10981169),Alex Collins (10981283),Alvin Kamara (10981257),Stefon Diggs (10981619),Pierre Garcon (10981655),Jarvis Landry (10981635),Kyle Rudolph (10982179),Marquise Goodwin (10981663),Saints (10982483),,RB,Alex Collins (10981283),Alex Collins,10981283,RB/FLEX,5600,BUF@BAL 09/09/2018 01:00PM ET,BAL,11.93
1160986261,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Jimmy Garoppolo (10981176),James Conner (10981319),Melvin Gordon III (10981265),Stefon Diggs (10981619),Marquise Goodwin (10981663),Adam Thielen (10981609),George Kittle (10982195),David Johnson (10981255),Chargers (10982491),,QB,Blake Bortles (10981178),Blake Bortles,10981178,QB,5600,JAX@NYG 09/09/2018 01:00PM ET,JAX,17.13
1160986262,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Jimmy Garoppolo (10981176),Alex Collins (10981283),Alvin Kamara (10981257),Stefon Diggs (10981619),Marquise Goodwin (10981663),Adam Thielen (10981609),George Kittle (10982195),Emmanuel Sanders (10981649),Ravens (10982481),,WR,Corey Davis (10981633),Corey Davis,10981633,WR/FLEX,5600,TEN@MIA 09/09/2018 01:00PM ET,TEN,7.79
1160986263,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Saquon Barkley (10981267),Melvin Gordon III (10981265),Antonio Brown (10981597),Antonio Callaway (10981801),JuJu Smith-Schuster (10981627),Rob Gronkowski (10982169),Jesse James (10982231),Giants (10982494),,QB,Alex Smith (10981177),Alex Smith,10981177,QB,5600,WAS@ARI 09/09/2018 04:25PM ET,WAS,21
1160986264,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Ben Roethlisberger (10981168),Kenyan Drake (10981277),Alvin Kamara (10981257),Antonio Brown (10981597),Antonio Callaway (10981801),JuJu Smith-Schuster (10981627),Jesse James (10982231),Emmanuel Sanders (10981649),Saints (10982483),,QB,Jameis Winston (10981179),Jameis Winston,10981179,QB,5500,TB@NO 09/09/2018 01:00PM ET,TB,18.28
1160986265,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Tyrod Taylor (10981181),Leonard Fournette (10981261),Melvin Gordon III (10981265),Antonio Brown (10981597),Jarvis Landry (10981635),James Washington (10981691),David Njoku (10982193),Christian McCaffrey (10981269),Chargers (10982491),,WR,Jarvis Landry (10981635),Jarvis Landry,10981635,WR/FLEX,5500,PIT@CLE 09/09/2018 01:00PM ET,CLE,16.38
1160986266,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Tyrod Taylor (10981181),Alex Collins (10981283),Alvin Kamara (10981257),Antonio Brown (10981597),Jarvis Landry (10981635),James Washington (10981691),David Njoku (10982193),Lamar Miller (10981287),Ravens (10982481),,QB,Dak Prescott (10981180),Dak Prescott,10981180,QB,5500,DAL@CAR 09/09/2018 04:25PM ET,DAL,17.48
1160986267,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Philip Rivers (10981170),James Conner (10981319),Alvin Kamara (10981257),Keenan Allen (10981603),Tyreek Hill (10981617),Mike Williams (10981701),Antonio Gates (10982249),Christian McCaffrey (10981269),Saints (10982483),,WR,Michael Crabtree (10981637),Michael Crabtree,10981637,WR/FLEX,5400,BUF@BAL 09/09/2018 01:00PM ET,BAL,12.27
1160986268,NFL $5M Roman Fantasy Football Millionaire [$1M to 1st],58435509,$20 ,Philip Rivers (10981170),Alex Collins (10981283),David Johnson (10981255),Keenan Allen (10981603),Kenny Stills (10981659),Mike Williams (10981701),Antonio Gates (10982249),Tyreek Hill (10981617),Ravens (10982481),,RB,Derrick Henry (10981285),Derrick Henry,10981285,RB/FLEX,5400,TEN@MIA 09/09/2018 01:00PM ET,TEN,9.94
