Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
1592546653,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Jimmy Garoppolo (13040818),Dalvin Cook (13041387),Joe Mixon (13041335),Chris Godwin (13041463),Kenny Golladay (13041093),Dante Pettis (13041525),O.J. Howard (13041154),George Kittle (13041161),Bengals (13040568),,WR,Odell Beckham Jr. (13040853),Odell Beckham Jr.,13040853,WR/FLEX,8100,TEN@CLE 09/08/2019 01:00PM ET,CLE,20.53
1592546654,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Patrick Mahomes (13041545),Dalvin Cook (13041387),Joe Mixon (13041335),Mecole Hardman (13041791),Tyreek Hill (13041379),Dede Westbrook (13041585),George Kittle (13041161),Sammy Watkins (13040896),Bengals (13040568),,WR,Julio Jones (13040679),Julio Jones,13040679,WR/FLEX,8000,ATL@MIN 09/08/2019 01:00PM ET,ATL,22.37
1592546655,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Dak Prescott (13040864),Dalvin Cook (13041387),Christian McCaffrey (13041406),Amari Cooper (13040983),Michael Gallup (13041769),Sterling Shepard (13041019),Jason Witten (13040595),Nick Chubb (13041370),Browns (13040569),,RB,Todd Gurley II (13041058),Todd Gurley II,13041058,RB/FLEX,7900,LAR@CAR 09/08/2019 01:00PM ET,LAR,25.09
1592546656,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Matt Ryan (13040600),Nick Chubb (13041370),Leonard Fournette (13041354),Stefon Diggs (13041049),Julio Jones (13040679),Mohamed Sanu (13040730),Kyle Rudolph (13040720),Mark Ingram II (13040677),Browns (13040569),,WR,Mike Evans (13040877),Mike Evans,13040877,WR/FLEX,7900,SF@TB 09/08/2019 04:25PM ET,TB,19.71
1592546657,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Matt Ryan (13040600),Chris Carson (13041688),Nick Chubb (13041370),Julio Jones (13040679),Calvin Ridley (13041706),Mohamed Sanu (13040730),Hunter Henry (13041212),Adam Thielen (13041159),Browns (13040569),,RB,David Johnson (13040796),David Johnson,13040796,RB/FLEX,7700,DET@ARI 09/08/2019 04:25PM ET,ARI,15.72
1592546658,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Philip Rivers (13040611),Nick Chubb (13041370),Dalvin Cook (13041387),Keenan Allen (13040827),T.Y. Hilton (13040718),Mike Williams (13041167),Eric Ebron (13040925),Tevin Coleman (13041074),Browns (13040569),,WR,Tyreek Hill (13041379),Tyreek Hill,13041379,WR/FLEX,7600,KC@JAX 09/08/2019 01:00PM ET,KC,21.22
1592546659,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Philip Rivers (13040611),Nick Chubb (13041370),Dalvin Cook (13041387),Keenan Allen (13040827),Parris Campbell (13041495),Devin Funchess (13041081),Hunter Henry (13041212),Saquon Barkley (13041692),Browns (13040569),,RB,Melvin Gordon III (13040935),Melvin Gordon III,13040935,RB/FLEX,7500,IND@LAC 09/08/2019 04:05PM ET,LAC,22.03
1592546660,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Carson Wentz (13040977),Nick Chubb (13041370),Christian McCaffrey (13041406),DeSean Jackson (13040622),Alshon Jeffery (13040745),Trey Quinn (13041358),Dallas Goedert (13041318),Saquon Barkley (13041692),Browns (13040569),,WR,Keenan Allen (13040827),Keenan Allen,13040827,WR/FLEX,7300,IND@LAC 09/08/2019 04:05PM ET,LAC,16.41
1592546661,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Matthew Stafford (13040626),Nick Chubb (13041370),David Johnson (13040796),Kenny Golladay (13041093),Julio Jones (13040679),Christian Kirk (13041576),T.J. Hockenson (13041799),Marvin Jones Jr. (13040696),Browns (13040569),,QB,Patrick Mahomes (13041545),Patrick Mahomes,13041545,QB,7200,KC@JAX 09/08/2019 01:00PM ET,KC,27.99
1592546662,NFL $2M Play-Action [$200K to 1st],74575376,$3 ,Cam Newton (13040638),Nick Chubb (13041370),David Johnson (13040796),Brandin Cooks (13040951),DJ Moore (13041643),Curtis Samuel (13041344),Ian Thomas (13041811),Amari Cooper (13040983),Browns (13040569),,WR,A.J. Green (13040685),A.J. Green,13040685,WR/FLEX,7200,CIN@SEA 09/08/2019 04:05PM ET,CIN,17.38
1574189698,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Patrick Mahomes (13041545),Dalvin Cook (13041387),Mark Ingram II (13040677),Tyreek Hill (13041379),Sammy Watkins (13040896),Dede Westbrook (13041585),Travis Kelce (13040674),Hunter Henry (13041212),Vikings (13040577),,TE,Travis Kelce (13040674),Travis Kelce,13040674,TE/FLEX,7100,KC@JAX 09/08/2019 01:00PM ET,KC,19.04
1584972813,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Patrick Mahomes (13041545),Chris Carson (13041688),Leonard Fournette (13041354),Tyreek Hill (13041379),Sammy Watkins (13040896),Dede Westbrook (13041585),Austin Hooper (13041175),Travis Kelce (13040674),Seahawks (13040584),,RB,Le'Veon Bell (13040785),Le'Veon Bell,13040785,RB/FLEX,7100,BUF@NYJ 09/08/2019 01:00PM ET,NYJ,0
1584973304,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Dalvin Cook (13041387),Mark Ingram II (13040677),Mike Evans (13040877),Chris Godwin (13041463),Dante Pettis (13041525),Hunter Henry (13041212),O.J. Howard (13041154),Ravens (13040589),,WR,Amari Cooper (13040983),Amari Cooper,13040983,WR/FLEX,7000,NYG@DAL 09/08/2019 04:25PM ET,DAL,15.92
1584973312,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Patrick Mahomes (13041545),Tevin Coleman (13041074),David Johnson (13040796),Tyreek Hill (13041379),Sammy Watkins (13040896),Dede Westbrook (13041585),Travis Kelce (13040674),Jack Doyle (13040726),49ers (13040583),,WR,Adam Thielen (13041159),Adam Thielen,13041159,WR/FLEX,6800,ATL@MIN 09/08/2019 01:00PM ET,MIN,20.96
1584973318,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jimmy Garoppolo (13040818),Dalvin Cook (13041387),Leonard Fournette (13041354),Mike Evans (13040877),Chris Godwin (13041463),Dante Pettis (13041525),David Njoku (13041434),George Kittle (13041161),Jaguars (13040588),,WR,Stefon Diggs (13041049),Stefon Diggs,13041049,WR/FLEX,6700,ATL@MIN 09/08/2019 01:00PM ET,MIN,18.55
1584973324,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Philip Rivers (13040611),Dalvin Cook (13041387),Leonard Fournette (13041354),Keenan Allen (13040827),T.Y. Hilton (13040718),Mike Williams (13041167),Hunter Henry (13041212),Mark Ingram II (13040677),Ravens (13040589),,QB,Andrew Luck (13040695),Andrew Luck,13040695,QB,6700,IND@LAC 09/08/2019 04:05PM ET,IND,22.03
1584973351,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Chris Carson (13041688),Leonard Fournette (13041354),Mike Evans (13040877),Devin Funchess (13041081),Dante Pettis (13041525),O.J. Howard (13041154),Chris Godwin (13041463),Seahawks (13040584),,RB,Joe Mixon (13041335),Joe Mixon,13041335,RB/FLEX,6700,CIN@SEA 09/08/2019 04:05PM ET,CIN,18.24
1584973358,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Dalvin Cook (13041387),Kerryon Johnson (13041675),Mike Evans (13040877),Chris Godwin (13041463),Dante Pettis (13041525),C.J. Uzomah (13040873),George Kittle (13041161),Lions (13040571),,WR,T.Y. Hilton (13040718),T.Y. Hilton,13040718,WR/FLEX,6600,IND@LAC 09/08/2019 04:05PM ET,IND,17.72
1584973395,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Baker Mayfield (13041254),Leonard Fournette (13041354),Mark Ingram II (13040677),Odell Beckham Jr. (13040853),Corey Davis (13041150),Jarvis Landry (13040855),David Njoku (13041434),David Johnson (13040796),Jaguars (13040588),,QB,Jameis Winston (13041027),Jameis Winston,13041027,QB,6600,SF@TB 09/08/2019 04:25PM ET,TB,20.71
1584979746,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Le'Veon Bell (13040785),Mark Ingram II (13040677),Mike Evans (13040877),Rashard Higgins (13041191),Dante Pettis (13041525),O.J. Howard (13041154),George Kittle (13041161),Jets (13040579),,TE,George Kittle (13041161),George Kittle,13041161,TE/FLEX,6600,SF@TB 09/08/2019 04:25PM ET,SF,16.92
1584982336,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jimmy Garoppolo (13040818),Nick Chubb (13041370),Mark Ingram II (13040677),Mike Evans (13040877),Dante Pettis (13041525),Curtis Samuel (13041344),O.J. Howard (13041154),George Kittle (13041161),Browns (13040569),,QB,Cam Newton (13040638),Cam Newton,13040638,QB,6500,LAR@CAR 09/08/2019 01:00PM ET,CAR,21.76
1584982337,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Dalvin Cook (13041387),Leonard Fournette (13041354),Mike Evans (13040877),Chris Godwin (13041463),Marquise Goodwin (13040750),O.J. Howard (13041154),Kerryon Johnson (13041675),Jaguars (13040588),,WR,Brandin Cooks (13040951),Brandin Cooks,13040951,WR/FLEX,6500,LAR@CAR 09/08/2019 01:00PM ET,LAR,16.47
1584982338,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Chris Carson (13041688),Devonta Freeman (13040871),Mike Evans (13040877),Chris Godwin (13041463),Dante Pettis (13041525),Hunter Henry (13041212),George Kittle (13041161),Falcons (13040566),,WR,Robert Woods (13040821),Robert Woods,13040821,WR/FLEX,6400,LAR@CAR 09/08/2019 01:00PM ET,LAR,16.31
1584982339,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Matt Ryan (13040600),Dalvin Cook (13041387),Leonard Fournette (13041354),Julio Jones (13040679),Calvin Ridley (13041706),Adam Thielen (13041159),Austin Hooper (13041175),Nick Chubb (13041370),Jaguars (13040588),,QB,Baker Mayfield (13041254),Baker Mayfield,13041254,QB,6400,TEN@CLE 09/08/2019 01:00PM ET,CLE,19.01
1584982340,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Dalvin Cook (13041387),Leonard Fournette (13041354),Mike Evans (13040877),Dante Pettis (13041525),Taywan Taylor (13041280),O.J. Howard (13041154),George Kittle (13041161),Vikings (13040577),,RB,Nick Chubb (13041370),Nick Chubb,13041370,RB/FLEX,6400,TEN@CLE 09/08/2019 01:00PM ET,CLE,12.91
1584982341,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Patrick Mahomes (13041545),Dalvin Cook (13041387),Leonard Fournette (13041354),Mecole Hardman (13041791),Tyreek Hill (13041379),Dede Westbrook (13041585),Travis Kelce (13040674),Justin Jackson (13041418),Chargers (13040582),,RB,Damien Williams (13041021),Damien Williams,13041021,RB/FLEX,6300,KC@JAX 09/08/2019 01:00PM ET,KC,9.14
1584982342,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jared Goff (13041127),Nick Chubb (13041370),Dalvin Cook (13041387),Brandin Cooks (13040951),Cooper Kupp (13041099),DJ Moore (13041643),Hunter Henry (13041212),Robert Woods (13040821),Browns (13040569),,QB,Russell Wilson (13040661),Russell Wilson,13040661,QB,6300,CIN@SEA 09/08/2019 04:05PM ET,SEA,19.54
1584982343,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Justin Jackson (13041418),David Johnson (13040796),Mike Evans (13040877),Dante Pettis (13041525),Curtis Samuel (13041344),O.J. Howard (13041154),Chris Godwin (13041463),Chargers (13040582),,WR,Kenny Golladay (13041093),Kenny Golladay,13041093,WR/FLEX,6300,DET@ARI 09/08/2019 04:25PM ET,DET,14.41
1584982344,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Philip Rivers (13040611),Chris Carson (13041688),Nick Chubb (13041370),Keenan Allen (13040827),T.Y. Hilton (13040718),Mike Williams (13041167),Hunter Henry (13041212),Kerryon Johnson (13041675),Seahawks (13040584),,QB,Jared Goff (13041127),Jared Goff,13041127,QB,6200,LAR@CAR 09/08/2019 01:00PM ET,LAR,20.21
1584982345,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Patrick Mahomes (13041545),Nick Chubb (13041370),Devonta Freeman (13040871),Curtis Samuel (13041344),Sammy Watkins (13040896),Dede Westbrook (13041585),Travis Kelce (13040674),Tyreek Hill (13041379),Falcons (13040566),,WR,Chris Godwin (13041463),Chris Godwin,13041463,WR/FLEX,6200,SF@TB 09/08/2019 04:25PM ET,TB,12.2
1584982346,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Kirk Cousins (13040669),Leonard Fournette (13041354),David Johnson (13040796),Stefon Diggs (13041049),Julio Jones (13040679),Adam Thielen (13041159),Delanie Walker (13040604),Kyle Rudolph (13040720),Jaguars (13040588),,RB,Leonard Fournette (13041354),Leonard Fournette,13041354,RB/FLEX,6100,KC@JAX 09/08/2019 01:00PM ET,JAX,15.05
1584982347,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Baker Mayfield (13041254),Dalvin Cook (13041387),Damien Williams (13041021),Odell Beckham Jr. (13040853),Corey Davis (13041150),Jarvis Landry (13040855),David Njoku (13041434),Chris Carson (13041688),Vikings (13040577),,QB,Matt Ryan (13040600),Matt Ryan,13040600,QB,6100,ATL@MIN 09/08/2019 01:00PM ET,ATL,24.44
1584982348,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Kirk Cousins (13040669),Chris Carson (13041688),Mark Ingram II (13040677),Stefon Diggs (13041049),Julio Jones (13040679),Calvin Ridley (13041706),Hunter Henry (13041212),Adam Thielen (13041159),Seahawks (13040584),,TE,Zach Ertz (13040739),Zach Ertz,13040739,TE/FLEX,6100,WAS@PHI 09/08/2019 01:00PM ET,PHI,17.53
1584982349,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Dalvin Cook (13041387),Mark Ingram II (13040677),Chris Godwin (13041463),Marquise Goodwin (13040750),Curtis Samuel (13041344),George Kittle (13041161),Mike Evans (13040877),Vikings (13040577),,QB,Lamar Jackson (13041638),Lamar Jackson,13041638,QB,6000,BAL@MIA 09/08/2019 01:00PM ET,BAL,10.98
1584982350,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Le'Veon Bell (13040785),Leonard Fournette (13041354),Mike Evans (13040877),Chris Godwin (13041463),Deebo Samuel (13041475),Hunter Henry (13041212),O.J. Howard (13041154),Jets (13040579),,RB,Dalvin Cook (13041387),Dalvin Cook,13041387,RB/FLEX,6000,ATL@MIN 09/08/2019 01:00PM ET,MIN,14.27
1584982351,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jared Goff (13041127),Leonard Fournette (13041354),David Johnson (13040796),Brandin Cooks (13040951),Cooper Kupp (13041099),DJ Moore (13041643),Delanie Walker (13040604),Robert Woods (13040821),Jaguars (13040588),,WR,Tyler Lockett (13040917),Tyler Lockett,13040917,WR/FLEX,6000,CIN@SEA 09/08/2019 04:05PM ET,SEA,14.38
1584982352,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jared Goff (13041127),Dalvin Cook (13041387),Mark Ingram II (13040677),Brandin Cooks (13040951),Cooper Kupp (13041099),Curtis Samuel (13041344),George Kittle (13041161),Robert Woods (13040821),Vikings (13040577),,RB,Derrick Henry (13041152),Derrick Henry,13041152,RB/FLEX,5900,TEN@CLE 09/08/2019 01:00PM ET,TEN,13.02
1584982353,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Matt Ryan (13040600),Mark Ingram II (13040677),David Johnson (13040796),Julio Jones (13040679),Calvin Ridley (13041706),Curtis Samuel (13041344),Austin Hooper (13041175),Adam Thielen (13041159),Ravens (13040589),,WR,Alshon Jeffery (13040745),Alshon Jeffery,13040745,WR/FLEX,5900,WAS@PHI 09/08/2019 01:00PM ET,PHI,14.45
1584982354,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Matt Ryan (13040600),Dalvin Cook (13041387),David Johnson (13040796),Stefon Diggs (13041049),Julio Jones (13040679),Calvin Ridley (13041706),Austin Hooper (13041175),Tevin Coleman (13041074),49ers (13040583),,QB,Philip Rivers (13040611),Philip Rivers,13040611,QB,5900,IND@LAC 09/08/2019 04:05PM ET,LAC,19.56
1584982355,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Chris Carson (13041688),Dalvin Cook (13041387),Corey Davis (13041150),Mike Evans (13040877),Marquise Goodwin (13040750),O.J. Howard (13041154),George Kittle (13041161),Seahawks (13040584),,QB,Dak Prescott (13040864),Dak Prescott,13040864,QB,5900,NYG@DAL 09/08/2019 04:25PM ET,DAL,19.43
1584982356,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Kirk Cousins (13040669),Le'Veon Bell (13040785),Kerryon Johnson (13041675),Stefon Diggs (13041049),Julio Jones (13040679),Adam Thielen (13041159),Kyle Rudolph (13040720),Hunter Henry (13041212),Lions (13040571),,WR,Tyler Boyd (13041198),Tyler Boyd,13041198,WR/FLEX,5800,CIN@SEA 09/08/2019 04:05PM ET,CIN,16.44
1584982357,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jimmy Garoppolo (13040818),Dalvin Cook (13041387),Joe Mixon (13041335),Chris Godwin (13041463),Kenny Golladay (13041093),Dante Pettis (13041525),O.J. Howard (13041154),George Kittle (13041161),Bengals (13040568),,RB,Kerryon Johnson (13041675),Kerryon Johnson,13041675,RB/FLEX,5800,DET@ARI 09/08/2019 04:25PM ET,DET,14.64
1584982358,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Philip Rivers (13040611),Le'Veon Bell (13040785),David Johnson (13040796),Keenan Allen (13040827),T.Y. Hilton (13040718),Mike Williams (13041167),Hunter Henry (13041212),Matt Breida (13041276),49ers (13040583),,QB,Jimmy Garoppolo (13040818),Jimmy Garoppolo,13040818,QB,5800,SF@TB 09/08/2019 04:25PM ET,SF,17.01
1584982359,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Philip Rivers (13040611),Leonard Fournette (13041354),Christian McCaffrey (13041406),Keenan Allen (13040827),Devin Funchess (13041081),Mike Williams (13041167),Hunter Henry (13041212),Nick Chubb (13041370),Jaguars (13040588),,WR,Cooper Kupp (13041099),Cooper Kupp,13041099,WR/FLEX,5700,LAR@CAR 09/08/2019 01:00PM ET,LAR,17.26
1584982360,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Baker Mayfield (13041254),Devonta Freeman (13040871),Christian McCaffrey (13041406),Odell Beckham Jr. (13040853),Corey Davis (13041150),Jarvis Landry (13040855),David Njoku (13041434),Tevin Coleman (13041074),49ers (13040583),,QB,Carson Wentz (13040977),Carson Wentz,13040977,QB,5700,WAS@PHI 09/08/2019 01:00PM ET,PHI,20.15
1584982361,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Kirk Cousins (13040669),Dalvin Cook (13041387),Marlon Mack (13041562),Stefon Diggs (13041049),Julio Jones (13040679),Calvin Ridley (13041706),David Njoku (13041434),Adam Thielen (13041159),Colts (13040573),,RB,Chris Carson (13041688),Chris Carson,13041688,RB/FLEX,5700,CIN@SEA 09/08/2019 04:05PM ET,SEA,15.15
1584982362,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Baker Mayfield (13041254),Le'Veon Bell (13040785),Dalvin Cook (13041387),Odell Beckham Jr. (13040853),Adam Humphries (13040892),Jarvis Landry (13040855),David Njoku (13041434),Mark Ingram II (13040677),Ravens (13040589),,WR,Jarvis Landry (13040855),Jarvis Landry,13040855,WR/FLEX,5600,TEN@CLE 09/08/2019 01:00PM ET,CLE,14.38
1584982363,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Leonard Fournette (13041354),Mark Ingram II (13040677),Mike Evans (13040877),Chris Godwin (13041463),Deebo Samuel (13041475),David Njoku (13041434),George Kittle (13041161),Ravens (13040589),,QB,Josh Allen (13041613),Josh Allen,13041613,QB,5600,BUF@NYJ 09/08/2019 01:00PM ET,BUF,19
1584982364,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jameis Winston (13041027),Nick Chubb (13041370),Leonard Fournette (13041354),Mike Evans (13040877),Calvin Ridley (13041706),Deebo Samuel (13041475),O.J. Howard (13041154),George Kittle (13041161),Jaguars (13040588),,RB,Marlon Mack (13041562),Marlon Mack,13041562,RB/FLEX,5600,IND@LAC 09/08/2019 04:05PM ET,IND,15.94
1584982365,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Baker Mayfield (13041254),Mark Ingram II (13040677),Christian McCaffrey (13041406),Odell Beckham Jr. (13040853),A.J. Brown (13041817),Jarvis Landry (13040855),David Njoku (13041434),Chris Carson (13041688),Seahawks (13040584),,QB,Kyler Murray (13041661),Kyler Murray,13041661,QB,5600,DET@ARI 09/08/2019 04:25PM ET,ARI,0
1584982366,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jimmy Garoppolo (13040818),Le'Veon Bell (13040785),Leonard Fournette (13041354),Chris Godwin (13041463),Marquise Goodwin (13040750),Dante Pettis (13041525),George Kittle (13041161),Chris Carson (13041688),Jets (13040579),,WR,DJ Moore (13041643),DJ Moore,13041643,WR/FLEX,5500,LAR@CAR 09/08/2019 01:00PM ET,CAR,10.19
1584982367,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Matt Ryan (13040600),Mark Ingram II (13040677),Joe Mixon (13041335),Stefon Diggs (13041049),Julio Jones (13040679),Calvin Ridley (13041706),Delanie Walker (13040604),Adam Thielen (13041159),Bengals (13040568),,QB,Kirk Cousins (13040669),Kirk Cousins,13040669,QB,5500,ATL@MIN 09/08/2019 01:00PM ET,MIN,19.7
1584982368,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Matt Ryan (13040600),Le'Veon Bell (13040785),Mark Ingram II (13040677),Stefon Diggs (13041049),Julio Jones (13040679),Calvin Ridley (13041706),Austin Hooper (13041175),Kerryon Johnson (13041675),Lions (13040571),,RB,Austin Ekeler (13041314),Austin Ekeler,13041314,RB/FLEX,5500,IND@LAC 09/08/2019 04:05PM ET,LAC,11.44
1584982369,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Jimmy Garoppolo (13040818),David Johnson (13040796),Marlon Mack (13041562),Chris Godwin (13041463),Dante Pettis (13041525),Calvin Ridley (13041706),O.J. Howard (13041154),George Kittle (13041161),Colts (13040573),,QB,Matthew Stafford (13040626),Matthew Stafford,13040626,QB,5400,DET@ARI 09/08/2019 04:25PM ET,DET,14.76
1584982370,NFL $5M Fantasy Football Millionaire [$1M to 1st],74675294,$20 ,Philip Rivers (13040611),Dalvin Cook (13041387),Christian McCaffrey (13041406),Keenan Allen (13040827),Parris Campbell (13041495),Mike Williams (13041167),Hunter Henry (13041212),Chris Carson (13041688),Vikings (13040577),,WR,Dante Pettis (13041525),Dante Pettis,13041525,WR/FLEX,5400,SF@TB 09/08/2019 04:25PM ET,SF,8.88
