Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,,,
1760223733,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Saquon Barkley (13837307),Saquon Barkley,13837307,RB/FLEX,7400,GB@NYG 12/01/2019 01:00PM ET,NYG,16.38
1760223734,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Patrick Mahomes (13837241),Patrick Mahomes,13837241,QB,7400,OAK@KC 12/01/2019 04:25PM ET,KC,24.05
1760223735,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,James Conner (13837309),James Conner,13837309,RB/FLEX,7300,CLE@PIT 12/01/2019 01:00PM ET,PIT,16.4
1760223736,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Le'Veon Bell (13837311),Le'Veon Bell,13837311,RB/FLEX,7200,NYJ@CIN 12/01/2019 01:00PM ET,NYJ,15.32
1760223737,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,TE,Travis Kelce (13837751),Travis Kelce,13837751,TE/FLEX,7200,OAK@KC 12/01/2019 04:25PM ET,KC,15.76
1760223738,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Cooper Kupp (13837489),Cooper Kupp,13837489,WR/FLEX,7100,LAR@ARI 12/01/2019 04:05PM ET,LAR,18.22
1760223739,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Lamar Jackson (13837242),Lamar Jackson,13837242,QB,7000,SF@BAL 12/01/2019 01:00PM ET,BAL,29.42
1760223740,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Davante Adams (13837491),Davante Adams,13837491,WR/FLEX,7000,GB@NYG 12/01/2019 01:00PM ET,GB,17.29
1760223741,NFL $200K First Down [20 Entry Max],81602417,$1 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Mike Evans (13837493),Mike Evans,13837493,WR/FLEX,6900,TB@JAX 12/01/2019 01:00PM ET,TB,19.94
1760199564,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Josh Jacobs (13837313),Josh Jacobs,13837313,RB/FLEX,6900,OAK@KC 12/01/2019 04:25PM ET,OAK,16.48
1760222914,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,DJ Moore (13837497),DJ Moore,13837497,WR/FLEX,6800,WAS@CAR 12/01/2019 01:00PM ET,CAR,17.07
1760222915,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Aaron Jones (13837315),Aaron Jones,13837315,RB/FLEX,6800,GB@NYG 12/01/2019 01:00PM ET,GB,20.46
1760222916,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,TE,Zach Ertz (13837753),Zach Ertz,13837753,TE/FLEX,6700,PHI@MIA 12/01/2019 01:00PM ET,PHI,14.56
1760222917,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Odell Beckham Jr. (13837495),Odell Beckham Jr.,13837495,WR/FLEX,6700,CLE@PIT 12/01/2019 01:00PM ET,CLE,13.67
1760222918,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,DJ Chark Jr. (13837499),DJ Chark Jr.,13837499,WR/FLEX,6600,TB@JAX 12/01/2019 01:00PM ET,JAX,18.22
1760222919,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Aaron Rodgers (13837243),Aaron Rodgers,13837243,QB,6500,GB@NYG 12/01/2019 01:00PM ET,GB,19.19
1760222920,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Todd Gurley II (13837317),Todd Gurley II,13837317,RB/FLEX,6500,LAR@ARI 12/01/2019 04:05PM ET,LAR,13.31
1760222921,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Keenan Allen (13837501),Keenan Allen,13837501,WR/FLEX,6500,LAC@DEN 12/01/2019 04:25PM ET,LAC,16.52
1760222922,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Kyler Murray (13837244),Kyler Murray,13837244,QB,6400,LAR@ARI 12/01/2019 04:05PM ET,ARI,21.54
1760222923,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Jarvis Landry (13837503),Jarvis Landry,13837503,WR/FLEX,6400,CLE@PIT 12/01/2019 01:00PM ET,CLE,16.39
1760222924,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Melvin Gordon III (13837319),Melvin Gordon III,13837319,RB/FLEX,6400,LAC@DEN 12/01/2019 04:25PM ET,LAC,14.01
1760222925,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Emmanuel Sanders (13837505),Emmanuel Sanders,13837505,WR/FLEX,6300,SF@BAL 12/01/2019 01:00PM ET,SF,11.38
1760222926,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Jameis Winston (13837245),Jameis Winston,13837245,QB,6300,TB@JAX 12/01/2019 01:00PM ET,TB,22.7
1760222927,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Marlon Mack (13837321),Marlon Mack,13837321,RB/FLEX,6200,TEN@IND 12/01/2019 01:00PM ET,IND,14.08
1760222928,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,T.Y. Hilton (13837507),T.Y. Hilton,13837507,WR/FLEX,6200,TEN@IND 12/01/2019 01:00PM ET,IND,14.69
1760222929,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Baker Mayfield (13837246),Baker Mayfield,13837246,QB,6200,CLE@PIT 12/01/2019 01:00PM ET,CLE,16.55
1760222930,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Sam Darnold (13837247),Sam Darnold,13837247,QB,6100,NYJ@CIN 12/01/2019 01:00PM ET,NYJ,17.92
1760222931,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,TE,George Kittle (13837755),George Kittle,13837755,TE/FLEX,6100,SF@BAL 12/01/2019 01:00PM ET,SF,16.09
1760222932,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,A.J. Green (13837509),A.J. Green,13837509,WR/FLEX,6000,NYJ@CIN 12/01/2019 01:00PM ET,CIN,0
1760222933,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Mark Ingram II (13837323),Mark Ingram II,13837323,RB/FLEX,6000,SF@BAL 12/01/2019 01:00PM ET,BAL,17.88
1760222934,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Jared Goff (13837248),Jared Goff,13837248,QB,6000,LAR@ARI 12/01/2019 04:05PM ET,LAR,15.42
1760222935,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Jacoby Brissett (13837249),Jacoby Brissett,13837249,QB,5900,TEN@IND 12/01/2019 01:00PM ET,IND,16.82
1760222936,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Tevin Coleman (13837325),Tevin Coleman,13837325,RB/FLEX,5900,SF@BAL 12/01/2019 01:00PM ET,SF,13.91
1760222937,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,JuJu Smith-Schuster (13837511),JuJu Smith-Schuster,13837511,WR/FLEX,5900,CLE@PIT 12/01/2019 01:00PM ET,PIT,11.04
1760222938,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Joe Mixon (13837327),Joe Mixon,13837327,RB/FLEX,5800,NYJ@CIN 12/01/2019 01:00PM ET,CIN,11.39
1760222939,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Golden Tate (13837513),Golden Tate,13837513,WR/FLEX,5800,GB@NYG 12/01/2019 01:00PM ET,NYG,15.51
1760222940,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Carson Wentz (13837250),Carson Wentz,13837250,QB,5800,PHI@MIA 12/01/2019 01:00PM ET,PHI,17.36
1760222941,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Courtland Sutton (13837515),Courtland Sutton,13837515,WR/FLEX,5800,LAC@DEN 12/01/2019 04:25PM ET,DEN,15.13
1760222942,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,TE,Hunter Henry (13837757),Hunter Henry,13837757,TE/FLEX,5800,LAC@DEN 12/01/2019 04:25PM ET,LAC,15.81
1760222943,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Ryan Tannehill (13837251),Ryan Tannehill,13837251,QB,5700,TEN@IND 12/01/2019 01:00PM ET,TEN,18.44
1760222944,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,TE,Mark Andrews (13837759),Mark Andrews,13837759,TE/FLEX,5700,SF@BAL 12/01/2019 01:00PM ET,BAL,14.12
1760222945,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Nick Foles (13837252),Nick Foles,13837252,QB,5700,TB@JAX 12/01/2019 01:00PM ET,JAX,13.57
1760222946,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,DeVante Parker (13837519),DeVante Parker,13837519,WR/FLEX,5700,PHI@MIA 12/01/2019 01:00PM ET,MIA,12.96
1760222947,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Christian Kirk (13837521),Christian Kirk,13837521,WR/FLEX,5700,LAR@ARI 12/01/2019 04:05PM ET,ARI,15.92
1760222948,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Jaylen Samuels (13837329),Jaylen Samuels,13837329,RB/FLEX,5700,CLE@PIT 12/01/2019 01:00PM ET,PIT,9.08
1760222949,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,RB,Austin Ekeler (13837331),Austin Ekeler,13837331,RB/FLEX,5700,LAC@DEN 12/01/2019 04:25PM ET,LAC,20.56
1760222950,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Jamison Crowder (13837525),Jamison Crowder,13837525,WR/FLEX,5600,NYJ@CIN 12/01/2019 01:00PM ET,NYJ,11.94
1760222951,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,WR,Terry McLaurin (13837517),Terry McLaurin,13837517,WR/FLEX,5600,WAS@CAR 12/01/2019 01:00PM ET,WAS,13.98
1760222952,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Jimmy Garoppolo (13837253),Jimmy Garoppolo,13837253,QB,5600,SF@BAL 12/01/2019 01:00PM ET,SF,17.76
1760222953,NFL $3M Fantasy Football Millionaire [$1M to 1st],81602418,$20 ,Patrick Mahomes (13837241),Giovani Bernard (13837385),Christian McCaffrey (13837299),Mecole Hardman (13837569),DJ Moore (13837497),Demarcus Robinson (13837597),Travis Kelce (13837751),Ryquell Armstead (13837373),Raiders (13837934),,QB,Daniel Jones (13837254),Daniel Jones,13837254,QB,5600,GB@NYG 12/01/2019 01:00PM ET,NYG,18.39
