Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
18,Philadelphia Eagles,PHI,KC,5,29,18.3,3.0
19,Washington Redskins,WAS,LAR,5,26,18.4,3.7
20,Dallas Cowboys,DAL,DEN,6,28,19.1,3.4
21,Detroit Lions,DET,NYG,11,31,20.7,3.8
22,New England Patriots,NE,NO,6,30,21.7,4.5
23,Buffalo Bills,BUF,CAR,13,26,22.2,2.8
24,Miami Dolphins,MIA,LAC,15,29,21.9,3.2
25,Chicago Bears,CHI,TB,14,31,23.9,3.9
26,Atlanta Falcons,ATL,GB,12,31,24.2,3.7
27,Green Bay Packers,GB,ATL,17,32,25.3,3.6
28,Cleveland Browns,CLE,BAL,9,31,25.9,4.3
29,Indianapolis Colts,IND,ARI,11,32,26.9,4.3
30,San Francisco 49ers,SF,SEA,21,32,28.8,2.1
31,New York Jets,NYJ,OAK,24,32,30.7,1.3
32,New Orleans Saints,NO,NE,27,32,31.1,1.2
