52,Robert Kelley,WAS,PHI,34,71,51.0,8.0,"Kelley looks like he'll return from an ankle injury this week, just in time to take on a very difficult Philadelphia defense that allows just 3.8 yards per carry. Kelley's gotten a bit of a bad rap this season, as he's averaging 4.5 yards per carry on 29 attempts. Chris Thompson is the lead dog in the Redskins backfield right now, but Kelley makes a desperation Flex play, now that it appears likely he'll be out there on Monday night."
53,C.J. Prosise,SEA,NYG,23,84,50.7,8.9
54,Charles Sims,TB,BUF,35,61,49.5,4.8
55,Matt Breida,SF,DAL,39,61,51.2,5.1
56,Darren McFadden,DAL,SF,34,81,58.2,12.8,"McFadden has been inactive for every game this season, but instantly became relevant when Ezekiel Elliott's suspension went back into effect. It's unclear whether Alfred Morris or McFadden will get the bulk of the carries while Elliott is out, and it's possible that the Cowboys were simply trying to limit the wear and tear on McFadden's body in the event he was needed for more significant work. The best bet is that it's largely a timeshare between Morris and McFadden, which should make both running backs potential Flex plays. Until fantasy owners know exactly how the situation will play out, they should add McFadden immediately, even if they keep him on the bench for a few weeks while the situation sorts itself out."
57,Corey Grant,JAC,IND,33,82,66.5,14.8
58,Eddie Lacy,SEA,NYG,35,67,54.7,5.6,"There's not much to like about Lacy right now, as he's seeing limited snaps, splitting work with Thomas Rawls, and playing behind a terrible offensive line. The Giants aren't great at stopping the run, but there's no matchup that should make you feel comfortable starting Lacy. He likely needs a touchdown to have any value, and the Giants have allowed only two rushing touchdowns all year. Absent an incredibly deep league, you shouldn't go anywhere near Lacy this week. "
59,J.D. McKissic,SEA,NYG,37,80,57.6,7.8
60,Austin Ekeler,LAC,DEN,43,71,55.4,5.9
61,Elijah McGuire,NYJ,MIA,39,64,55.8,5.3
62,Jalen Richard,OAK,KC,37,63,56.2,5.1
63,Rex Burkhead,NE,ATL,42,78,65.2,8.2
64,Benny Cunningham,CHI,CAR,41,86,62.2,7.5
65,Mike Tolbert,BUF,TB,45,70,61.2,5.1
66,Alfred Morris,DAL,SF,42,78,65.5,7.4
67,DeAndre Washington,OAK,KC,46,74,62.1,5.6
68,Devontae Booker,DEN,LAC,44,77,64.6,6.1
69,T.J. Yeldon,JAC,IND,45,84,66.3,10.9
70,Jacquizz Rodgers,TB,BUF,47,78,66.3,6.3
71,Jeremy Hill,CIN,PIT,53,75,66.8,5.5
72,Akeem Hunt,KC,OAK,51,83,69.1,7.9
73,Corey Clement,PHI,WAS,55,79,69.2,5.6
74,Travaris Cadet,NYJ,MIA,51,77,69.5,6.0
75,C.J. Spiller,KC,OAK,58,85,70.0,7.0
76,Damien Williams,MIA,NYJ,60,81,70.6,6.4
77,Malcolm Brown,LAR,ARI,57,81,70.9,5.0
78,Elijhaa Penny,ARI,LAR,66,77,71.0,4.3
79,Tommy Bohanon,JAC,IND,54,84,71.2,7.8
80,CJ Ham,MIN,BAL,61,83,71.9,5.3
81,Jamaal Williams,GB,NO,57,88,72.9,7.9
82,Kerwynn Williams,ARI,LAR,51,81,72.9,7.2
83,Kenjon Barner,PHI,WAS,59,87,73.0,6.2
84,Bobby Rainey,BAL,MIN,62,83,73.2,4.9
85,Rod Smith,DAL,SF,55,86,73.4,9.3
86,Kenyan Drake,MIA,NYJ,61,82,73.7,5.0
87,Branden Oliver,LAC,DEN,53,87,74.6,8.8
88,Charcandrick West,KC,OAK,60,87,76.0,6.8
89,David Fluellen,TEN,CLE,59,91,76.2,12.3
90,Aaron Ripkowski,GB,NO,71,87,76.7,7.3
91,James Conner,PIT,CIN,68,89,77.9,5.3
92,Patrick DiMarco,BUF,TB,75,85,80.0,4.1
93,Matthew Dayes,CLE,TEN,76,86,81.3,4.1
94,Cameron Artis-Payne,CAR,CHI,69,93,82.3,6.5
95,De'Angelo Henderson,DEN,LAC,77,92,84.5,7.5
96,Matt Jones,IND,JAC,80,94,85.8,3.9
97,Raheem Mostert,SF,DAL,80,95,86.3,4.1
98,Mack Brown,WAS,PHI,85,90,87.0,2.2
